 Time,Amplitude
  0.026395, -0.132086
  0.026417, -0.132200
  0.026440, -0.132313
  0.026463, -0.132426
  0.026485, -0.132540
  0.026508, -0.132653
  0.026531, -0.132766
  0.026553, -0.132880
  0.026576, -0.132993
  0.026599, -0.133107
  0.026621, -0.133220
  0.026644, -0.133333
  0.026667, -0.133447
  0.026689, -0.133560
  0.026712, -0.133673
  0.026735, -0.133787
  0.026757, -0.133900
  0.026780, -0.134014
  0.026803, -0.134127
  0.026825, -0.134240
  0.026848, -0.134354
  0.026871, -0.134467
  0.026893, -0.134580
  0.026916, -0.134694
  0.026939, -0.134807
  0.026961, -0.134921
  0.026984, -0.135034
  0.027007, -0.135147
  0.027029, -0.135261
  0.027052, -0.135374
  0.027075, -0.135488
  0.027098, -0.135601
  0.027120, -0.135714
  0.027143, -0.135828
  0.027166, -0.135941
  0.027188, -0.136054
  0.027211, -0.136168
  0.027234, -0.136281
  0.027256, -0.136395
  0.027279,  0.136508
  0.027302,  0.136621
  0.027324,  0.136735
  0.027347,  0.136848
  0.027370,  0.136961
  0.027392,  0.137075
  0.027415,  0.137188
  0.027438,  0.137302
  0.027460,  0.137415
  0.027483,  0.137528
  0.027506,  0.137642
  0.027528,  0.137755
  0.027551,  0.137868
  0.027574,  0.137982
  0.027596,  0.138095
  0.027619,  0.138209
  0.027642,  0.138322
  0.027664,  0.138435
  0.027687,  0.138549
  0.027710,  0.138662
  0.027732,  0.138776
  0.027755,  0.138889
  0.027778,  0.139002
  0.027800,  0.139116
  0.027823,  0.139229
  0.027846,  0.139342
  0.027868,  0.139456
  0.027891,  0.139569
  0.027914,  0.139683
  0.027937,  0.139796
  0.027959,  0.139909
  0.027982,  0.140023
  0.028005,  0.140136
  0.028027,  0.140249
  0.028050,  0.140363
  0.028073,  0.140476
  0.028095,  0.140590
  0.028118,  0.140703
  0.028141,  0.140816
  0.028163,  0.140930
  0.028186,  0.141043
  0.028209,  0.141156
  0.028231,  0.141270
  0.028254,  0.141383
  0.028277,  0.141497
  0.028299,  0.141610
  0.028322,  0.141723
  0.028345,  0.141837
  0.028367,  0.141950
  0.028390,  0.142063
  0.028413, -0.142177
  0.028435, -0.142290
  0.028458, -0.142404
  0.028481, -0.142517
  0.028503, -0.142630
  0.028526, -0.142744
  0.028549, -0.142857
  0.028571, -0.142971
  0.028594, -0.143084
  0.028617, -0.143197
  0.028639, -0.143311
  0.028662, -0.143424
  0.028685, -0.143537
  0.028707, -0.143651
  0.028730, -0.143764
  0.028753, -0.143878
  0.028776, -0.143991
  0.028798, -0.144104
  0.028821, -0.144218
  0.028844, -0.144331
  0.028866, -0.144444
  0.028889, -0.144558
  0.028912, -0.144671
  0.028934, -0.144785
  0.028957, -0.144898
  0.028980, -0.145011
  0.029002, -0.145125
  0.029025, -0.145238
  0.029048, -0.145351
  0.029070, -0.145465
  0.029093, -0.145578
  0.029116, -0.145692
  0.029138, -0.145805
  0.029161, -0.145918
  0.029184, -0.146032
  0.029206, -0.146145
  0.029229, -0.146259
  0.029252, -0.146372
  0.029274, -0.146485
  0.029297, -0.146599
  0.029320, -0.146712
  0.029342, -0.146825
  0.029365, -0.146939
  0.029388, -0.147052
  0.029410, -0.147166
  0.029433, -0.147279
  0.029456, -0.147392
  0.029478, -0.147506
  0.029501, -0.147619
  0.029524, -0.147732
  0.029546,  0.147846
  0.029569,  0.147959
  0.029592,  0.148073
  0.029615,  0.148186
  0.029637,  0.148299
  0.029660,  0.148413
  0.029683,  0.148526
  0.029705,  0.148639
  0.029728,  0.148753
  0.029751,  0.148866
  0.029773,  0.148980
  0.029796,  0.149093
  0.029819,  0.149206
  0.029841,  0.149320
  0.029864,  0.149433
  0.029887,  0.149546
  0.029909,  0.149660
  0.029932,  0.149773
  0.029955,  0.149887
  0.029977,  0.150000
  0.030000,  0.150113
  0.030023,  0.150227
  0.030045,  0.150340
  0.030068,  0.150454
  0.030091,  0.150567
  0.030113,  0.150680
  0.030136,  0.150794
  0.030159,  0.150907
  0.030181,  0.151020
  0.030204,  0.151134
  0.030227,  0.151247
  0.030249,  0.151361
  0.030272,  0.151474
  0.030295,  0.151587
  0.030317,  0.151701
  0.030340,  0.151814
  0.030363,  0.151927
  0.030385,  0.152041
  0.030408,  0.152154
  0.030431,  0.152268
  0.030454,  0.152381
  0.030476,  0.152494
  0.030499,  0.152608
  0.030522,  0.152721
  0.030544,  0.152834
  0.030567,  0.152948
  0.030590,  0.153061
  0.030612,  0.153175
  0.030635,  0.153288
  0.030658,  0.153401
  0.030680,  0.153515
  0.030703, -0.153628
  0.030726, -0.153741
  0.030748, -0.153855
  0.030771, -0.153968
  0.030794, -0.154082
  0.030816, -0.154195
  0.030839, -0.154308
  0.030862, -0.154422
  0.030884, -0.154535
  0.030907, -0.154649
  0.030930, -0.154762
  0.030952, -0.154875
  0.030975, -0.154989
  0.030998, -0.155102
  0.031020, -0.155215
  0.031043, -0.155329
  0.031066, -0.155442
  0.031088, -0.155556
  0.031111, -0.155669
  0.031134, -0.155782
  0.031156, -0.155896
  0.031179, -0.156009
  0.031202, -0.156122
  0.031224, -0.156236
  0.031247, -0.156349
  0.031270, -0.156463
  0.031293, -0.156576
  0.031315, -0.156689
  0.031338, -0.156803
  0.031361, -0.156916
  0.031383, -0.157029
  0.031406, -0.157143
  0.031429, -0.157256
  0.031451, -0.157370
  0.031474, -0.157483
  0.031497, -0.157596
  0.031519, -0.157710
  0.031542, -0.157823
  0.031565, -0.157937
  0.031587, -0.158050
  0.031610, -0.158163
  0.031633, -0.158277
  0.031655, -0.158390
  0.031678, -0.158503
  0.031701, -0.158617
  0.031723, -0.158730
  0.031746, -0.158844
  0.031769, -0.158957
  0.031791, -0.159070
  0.031814, -0.159184
  0.031837,  0.159297
  0.031859,  0.159410
  0.031882,  0.159524
  0.031905,  0.159637
  0.031927,  0.159751
  0.031950,  0.159864
  0.031973,  0.159977
  0.031995,  0.160091
  0.032018,  0.160204
  0.032041,  0.160317
  0.032063,  0.160431
  0.032086,  0.160544
  0.032109,  0.160658
  0.032132,  0.160771
  0.032154,  0.160884
  0.032177,  0.160998
  0.032200,  0.161111
  0.032222,  0.161224
  0.032245,  0.161338
  0.032268,  0.161451
  0.032290,  0.161565
  0.032313,  0.161678
  0.032336,  0.161791
  0.032358,  0.161905
  0.032381,  0.162018
  0.032404,  0.162132
  0.032426,  0.162245
  0.032449,  0.162358
  0.032472,  0.162472
  0.032494,  0.162585
  0.032517,  0.162698
  0.032540,  0.162812
  0.032562,  0.162925
  0.032585,  0.163039
  0.032608,  0.163152
  0.032630,  0.163265
  0.032653,  0.163379
  0.032676,  0.163492
  0.032698,  0.163605
  0.032721,  0.163719
  0.032744,  0.163832
  0.032766,  0.163946
  0.032789,  0.164059
  0.032812,  0.164172
  0.032834,  0.164286
  0.032857,  0.164399
  0.032880,  0.164512
  0.032902,  0.164626
  0.032925,  0.164739
  0.032948,  0.164853
  0.032971, -0.164966
  0.032993, -0.165079
  0.033016, -0.165193
  0.033039, -0.165306
  0.033061, -0.165420
  0.033084, -0.165533
  0.033107, -0.165646
  0.033129, -0.165760
  0.033152, -0.165873
  0.033175, -0.165986
  0.033197, -0.166100
  0.033220, -0.166213
  0.033243, -0.166327
  0.033265, -0.166440
  0.033288, -0.166553
  0.033311, -0.166667
  0.033333, -0.166780
  0.033356, -0.166893
  0.033379, -0.167007
  0.033401, -0.167120
  0.033424, -0.167234
  0.033447, -0.167347
  0.033469, -0.167460
  0.033492, -0.167574
  0.033515, -0.167687
  0.033537, -0.167800
  0.033560, -0.167914
  0.033583, -0.168027
  0.033605, -0.168141
  0.033628, -0.168254
  0.033651, -0.168367
  0.033673, -0.168481
  0.033696, -0.168594
  0.033719, -0.168707
  0.033741, -0.168821
  0.033764, -0.168934
  0.033787, -0.169048
  0.033810, -0.169161
  0.033832, -0.169274
  0.033855, -0.169388
  0.033878, -0.169501
  0.033900, -0.169615
  0.033923, -0.169728
  0.033946, -0.169841
  0.033968, -0.169955
  0.033991, -0.170068
  0.034014, -0.170181
  0.034036, -0.170295
  0.034059, -0.170408
  0.034082, -0.170522
  0.034104,  0.170635
  0.034127,  0.170748
  0.034150,  0.170862
  0.034172,  0.170975
  0.034195,  0.171088
  0.034218,  0.171202
  0.034240,  0.171315
  0.034263,  0.171429
  0.034286,  0.171542
  0.034308,  0.171655
  0.034331,  0.171769
  0.034354,  0.171882
  0.034376,  0.171995
  0.034399,  0.172109
  0.034422,  0.172222
  0.034444,  0.172336
  0.034467,  0.172449
  0.034490,  0.172562
  0.034512,  0.172676
  0.034535,  0.172789
  0.034558,  0.172902
  0.034580,  0.173016
  0.034603,  0.173129
  0.034626,  0.173243
  0.034649,  0.173356
  0.034671,  0.173469
  0.034694,  0.173583
  0.034717,  0.173696
  0.034739,  0.173810
  0.034762,  0.173923
  0.034785,  0.174036
  0.034807,  0.174150
  0.034830,  0.174263
  0.034853,  0.174376
  0.034875,  0.174490
  0.034898,  0.174603
  0.034921,  0.174717
  0.034943,  0.174830
  0.034966,  0.174943
  0.034989,  0.175057
  0.035011,  0.175170
  0.035034,  0.175283
  0.035057,  0.175397
  0.035079,  0.175510
  0.035102,  0.175624
  0.035125,  0.175737
  0.035147,  0.175850
  0.035170,  0.175964
  0.035193,  0.176077
  0.035215,  0.176190
  0.035238, -0.176304
  0.035261, -0.176417
  0.035283, -0.176531
  0.035306, -0.176644
  0.035329, -0.176757
  0.035351, -0.176871
  0.035374, -0.176984
  0.035397, -0.177098
  0.035420, -0.177211
  0.035442, -0.177324
  0.035465, -0.177438
  0.035488, -0.177551
  0.035510, -0.177664
  0.035533, -0.177778
  0.035556, -0.177891
  0.035578, -0.178005
  0.035601, -0.178118
  0.035624, -0.178231
  0.035646, -0.178345
  0.035669, -0.178458
  0.035692, -0.178571
  0.035714, -0.178685
  0.035737, -0.178798
  0.035760, -0.178912
  0.035782, -0.179025
  0.035805, -0.179138
  0.035828, -0.179252
  0.035850, -0.179365
  0.035873, -0.179478
  0.035896, -0.179592
  0.035918, -0.179705
  0.035941, -0.179819
  0.035964, -0.179932
  0.035986, -0.180045
  0.036009, -0.180159
  0.036032, -0.180272
  0.036054, -0.180385
  0.036077, -0.180499
  0.036100, -0.180612
  0.036122, -0.180726
  0.036145, -0.180839
  0.036168, -0.180952
  0.036190, -0.181066
  0.036213, -0.181179
  0.036236, -0.181293
  0.036259, -0.181406
  0.036281, -0.181519
  0.036304, -0.181633
  0.036327, -0.181746
  0.036349, -0.181859
  0.036372,  0.181973
  0.036395,  0.182086
  0.036417,  0.182200
  0.036440,  0.182313
  0.036463,  0.182426
  0.036485,  0.182540
  0.036508,  0.182653
  0.036531,  0.182766
  0.036553,  0.182880
  0.036576,  0.182993
  0.036599,  0.183107
  0.036621,  0.183220
  0.036644,  0.183333
  0.036667,  0.183447
  0.036689,  0.183560
  0.036712,  0.183673
  0.036735,  0.183787
  0.036757,  0.183900
  0.036780,  0.184014
  0.036803,  0.184127
  0.036825,  0.184240
  0.036848,  0.184354
  0.036871,  0.184467
  0.036893,  0.184580
  0.036916,  0.184694
  0.036939,  0.184807
  0.036961,  0.184921
  0.036984,  0.185034
  0.037007,  0.185147
  0.037029,  0.185261
  0.037052,  0.185374
  0.037075,  0.185488
  0.037098,  0.185601
  0.037120,  0.185714
  0.037143,  0.185828
  0.037166,  0.185941
  0.037188,  0.186054
  0.037211,  0.186168
  0.037234,  0.186281
  0.037256,  0.186395
  0.037279,  0.186508
  0.037302,  0.186621
  0.037324,  0.186735
  0.037347,  0.186848
  0.037370,  0.186961
  0.037392,  0.187075
  0.037415,  0.187188
  0.037438,  0.187302
  0.037460,  0.187415
  0.037483,  0.187528
  0.037506, -0.187642
  0.037528, -0.187755
  0.037551, -0.187868
  0.037574, -0.187982
  0.037596, -0.188095
  0.037619, -0.188209
  0.037642, -0.188322
  0.037664, -0.188435
  0.037687, -0.188549
  0.037710, -0.188662
  0.037732, -0.188776
  0.037755, -0.188889
  0.037778, -0.189002
  0.037800, -0.189116
  0.037823, -0.189229
  0.037846, -0.189342
  0.037868, -0.189456
  0.037891, -0.189569
  0.037914, -0.189683
  0.037937, -0.189796
  0.037959, -0.189909
  0.037982, -0.190023
  0.038005, -0.190136
  0.038027, -0.190249
  0.038050, -0.190363
  0.038073, -0.190476
  0.038095, -0.190590
  0.038118, -0.190703
  0.038141, -0.190816
  0.038163, -0.190930
  0.038186, -0.191043
  0.038209, -0.191156
  0.038231, -0.191270
  0.038254, -0.191383
  0.038277, -0.191497
  0.038299, -0.191610
  0.038322, -0.191723
  0.038345, -0.191837
  0.038367, -0.191950
  0.038390, -0.192063
  0.038413, -0.192177
  0.038435, -0.192290
  0.038458, -0.192404
  0.038481, -0.192517
  0.038503, -0.192630
  0.038526, -0.192744
  0.038549, -0.192857
  0.038571, -0.192971
  0.038594, -0.193084
  0.038617, -0.193197
  0.038639,  0.193311
  0.038662,  0.193424
  0.038685,  0.193537
  0.038707,  0.193651
  0.038730,  0.193764
  0.038753,  0.193878
  0.038776,  0.193991
  0.038798,  0.194104
  0.038821,  0.194218
  0.038844,  0.194331
  0.038866,  0.194444
  0.038889,  0.194558
  0.038912,  0.194671
  0.038934,  0.194785
  0.038957,  0.194898
  0.038980,  0.195011
  0.039002,  0.195125
  0.039025,  0.195238
  0.039048,  0.195351
  0.039070,  0.195465
  0.039093,  0.195578
  0.039116,  0.195692
  0.039138,  0.195805
  0.039161,  0.195918
  0.039184,  0.196032
  0.039206,  0.196145
  0.039229,  0.196259
  0.039252,  0.196372
  0.039274,  0.196485
  0.039297,  0.196599
  0.039320,  0.196712
  0.039342,  0.196825
  0.039365,  0.196939
  0.039388,  0.197052
  0.039410,  0.197166
  0.039433,  0.197279
  0.039456,  0.197392
  0.039478,  0.197506
  0.039501,  0.197619
  0.039524,  0.197732
  0.039546,  0.197846
  0.039569,  0.197959
  0.039592,  0.198073
  0.039615,  0.198186
  0.039637,  0.198299
  0.039660,  0.198413
  0.039683,  0.198526
  0.039705,  0.198639
  0.039728,  0.198753
  0.039751,  0.198866
  0.039773, -0.198980
  0.039796, -0.199093
  0.039819, -0.199206
  0.039841, -0.199320
  0.039864, -0.199433
  0.039887, -0.199546
  0.039909, -0.199660
  0.039932, -0.199773
  0.039955, -0.199887
  0.039977, -0.200000
  0.040000, -0.200113
  0.040023, -0.200227
  0.040045, -0.200340
  0.040068, -0.200454
  0.040091, -0.200567
  0.040113, -0.200680
  0.040136, -0.200794
  0.040159, -0.200907
  0.040181, -0.201020
  0.040204, -0.201134
  0.040227, -0.201247
  0.040249, -0.201361
  0.040272, -0.201474
  0.040295, -0.201587
  0.040317, -0.201701
  0.040340, -0.201814
  0.040363, -0.201927
  0.040385, -0.202041
  0.040408, -0.202154
  0.040431, -0.202268
  0.040454, -0.202381
  0.040476, -0.202494
  0.040499, -0.202608
  0.040522, -0.202721
  0.040544, -0.202834
  0.040567, -0.202948
  0.040590, -0.203061
  0.040612, -0.203175
  0.040635, -0.203288
  0.040658, -0.203401
  0.040680, -0.203515
  0.040703, -0.203628
  0.040726, -0.203741
  0.040748, -0.203855
  0.040771, -0.203968
  0.040794, -0.204082
  0.040816, -0.204195
  0.040839, -0.204308
  0.040862, -0.204422
  0.040884, -0.204535
  0.040907, -0.204649
  0.040930,  0.204762
  0.040952,  0.204875
  0.040975,  0.204989
  0.040998,  0.205102
  0.041020,  0.205215
  0.041043,  0.205329
  0.041066,  0.205442
  0.041088,  0.205556
  0.041111,  0.205669
  0.041134,  0.205782
  0.041156,  0.205896
  0.041179,  0.206009
  0.041202,  0.206122
  0.041224,  0.206236
  0.041247,  0.206349
  0.041270,  0.206463
  0.041293,  0.206576
  0.041315,  0.206689
  0.041338,  0.206803
  0.041361,  0.206916
  0.041383,  0.207029
  0.041406,  0.207143
  0.041429,  0.207256
  0.041451,  0.207370
  0.041474,  0.207483
  0.041497,  0.207596
  0.041519,  0.207710
  0.041542,  0.207823
  0.041565,  0.207937
  0.041587,  0.208050
  0.041610,  0.208163
  0.041633,  0.208277
  0.041655,  0.208390
  0.041678,  0.208503
  0.041701,  0.208617
  0.041723,  0.208730
  0.041746,  0.208844
  0.041769,  0.208957
  0.041791,  0.209070
  0.041814,  0.209184
  0.041837,  0.209297
  0.041859,  0.209410
  0.041882,  0.209524
  0.041905,  0.209637
  0.041927,  0.209751
  0.041950,  0.209864
  0.041973,  0.209977
  0.041995,  0.210091
  0.042018,  0.210204
  0.042041,  0.210317
  0.042063, -0.210431
  0.042086, -0.210544
  0.042109, -0.210658
  0.042132, -0.210771
  0.042154, -0.210884
  0.042177, -0.210998
  0.042200, -0.211111
  0.042222, -0.211224
  0.042245, -0.211338
  0.042268, -0.211451
  0.042290, -0.211565
  0.042313, -0.211678
  0.042336, -0.211791
  0.042358, -0.211905
  0.042381, -0.212018
  0.042404, -0.212132
  0.042426, -0.212245
  0.042449, -0.212358
  0.042472, -0.212472
  0.042494, -0.212585
  0.042517, -0.212698
  0.042540, -0.212812
  0.042562, -0.212925
  0.042585, -0.213039
  0.042608, -0.213152
  0.042630, -0.213265
  0.042653, -0.213379
  0.042676, -0.213492
  0.042698, -0.213605
  0.042721, -0.213719
  0.042744, -0.213832
  0.042766, -0.213946
  0.042789, -0.214059
  0.042812, -0.214172
  0.042834, -0.214286
  0.042857, -0.214399
  0.042880, -0.214512
  0.042902, -0.214626
  0.042925, -0.214739
  0.042948, -0.214853
  0.042971, -0.214966
  0.042993, -0.215079
  0.043016, -0.215193
  0.043039, -0.215306
  0.043061, -0.215420
  0.043084, -0.215533
  0.043107, -0.215646
  0.043129, -0.215760
  0.043152, -0.215873
  0.043175, -0.215986
  0.043197,  0.216100
  0.043220,  0.216213
  0.043243,  0.216327
  0.043265,  0.216440
  0.043288,  0.216553
  0.043311,  0.216667
  0.043333,  0.216780
  0.043356,  0.216893
  0.043379,  0.217007
  0.043401,  0.217120
  0.043424,  0.217234
  0.043447,  0.217347
  0.043469,  0.217460
  0.043492,  0.217574
  0.043515,  0.217687
  0.043537,  0.217800
  0.043560,  0.217914
  0.043583,  0.218027
  0.043605,  0.218141
  0.043628,  0.218254
  0.043651,  0.218367
  0.043673,  0.218481
  0.043696,  0.218594
  0.043719,  0.218707
  0.043741,  0.218821
  0.043764,  0.218934
  0.043787,  0.219048
  0.043810,  0.219161
  0.043832,  0.219274
  0.043855,  0.219388
  0.043878,  0.219501
  0.043900,  0.219615
  0.043923,  0.219728
  0.043946,  0.219841
  0.043968,  0.219955
  0.043991,  0.220068
  0.044014,  0.220181
  0.044036,  0.220295
  0.044059,  0.220408
  0.044082,  0.220522
  0.044104,  0.220635
  0.044127,  0.220748
  0.044150,  0.220862
  0.044172,  0.220975
  0.044195,  0.221088
  0.044218,  0.221202
  0.044240,  0.221315
  0.044263,  0.221429
  0.044286,  0.221542
  0.044308,  0.221655
  0.044331, -0.221769
  0.044354, -0.221882
  0.044376, -0.221995
  0.044399, -0.222109
  0.044422, -0.222222
  0.044444, -0.222336
  0.044467, -0.222449
  0.044490, -0.222562
  0.044512, -0.222676
  0.044535, -0.222789
  0.044558, -0.222902
  0.044580, -0.223016
  0.044603, -0.223129
  0.044626, -0.223243
  0.044649, -0.223356
  0.044671, -0.223469
  0.044694, -0.223583
  0.044717, -0.223696
  0.044739, -0.223810
  0.044762, -0.223923
  0.044785, -0.224036
  0.044807, -0.224150
  0.044830, -0.224263
  0.044853, -0.224376
  0.044875, -0.224490
  0.044898, -0.224603
  0.044921, -0.224717
  0.044943, -0.224830
  0.044966, -0.224943
  0.044989, -0.225057
  0.045011, -0.225170
  0.045034, -0.225283
  0.045057, -0.225397
  0.045079, -0.225510
  0.045102, -0.225624
  0.045125, -0.225737
  0.045147, -0.225850
  0.045170, -0.225964
  0.045193, -0.226077
  0.045215, -0.226190
  0.045238, -0.226304
  0.045261, -0.226417
  0.045283, -0.226531
  0.045306, -0.226644
  0.045329, -0.226757
  0.045351, -0.226871
  0.045374, -0.226984
  0.045397, -0.227098
  0.045420, -0.227211
  0.045442, -0.227324
  0.045465,  0.227438
  0.045488,  0.227551
  0.045510,  0.227664
  0.045533,  0.227778
  0.045556,  0.227891
  0.045578,  0.228005
  0.045601,  0.228118
  0.045624,  0.228231
  0.045646,  0.228345
  0.045669,  0.228458
  0.045692,  0.228571
  0.045714,  0.228685
  0.045737,  0.228798
  0.045760,  0.228912
  0.045782,  0.229025
  0.045805,  0.229138
  0.045828,  0.229252
  0.045850,  0.229365
  0.045873,  0.229478
  0.045896,  0.229592
  0.045918,  0.229705
  0.045941,  0.229819
  0.045964,  0.229932
  0.045986,  0.230045
  0.046009,  0.230159
  0.046032,  0.230272
  0.046054,  0.230385
  0.046077,  0.230499
  0.046100,  0.230612
  0.046122,  0.230726
  0.046145,  0.230839
  0.046168,  0.230952
  0.046190,  0.231066
  0.046213,  0.231179
  0.046236,  0.231293
  0.046259,  0.231406
  0.046281,  0.231519
  0.046304,  0.231633
  0.046327,  0.231746
  0.046349,  0.231859
